subclasse;subclasse_num7;denominacao;secao;divisao;grupo;classe;eh_mvp
7740-3/00;7740300;Gestão de ativos intangíveis não financeiros;N;77;774;7740-3;NÃO
7810-8/00;7810800;Seleção e agenciamento de mão de obra;N;78;781;7810-8;NÃO
7820-5/00;7820500;Locação de mão de obra temporária;N;78;782;7820-5;NÃO
7830-2/00;7830200;Fornecimento e gestão de recursos humanos para terceiros;N;78;783;7830-2;NÃO
7911-2/00;7911200;Agências de viagens;N;79;791;7911-2;NÃO
7912-1/00;7912100;Operadores turísticos;N;79;791;7912-1;NÃO
7990-2/00;7990200;Serviços de reservas e outros serviços de turismo não especificados anteriormente;N;79;799;7990-2;NÃO
01/01/8011;8011101;Atividades de vigilância e segurança privada;N;80;801;8011-1;NÃO
02/01/8011;8011102;Serviços de adestramento de cães de guarda;N;80;801;8011-1;NÃO
8012-9/00;8012900;Atividades de transporte de valores;N;80;801;8012-9;NÃO
8020-0/01;8020001;Atividades de monitoramento de sistemas de segurança eletrônico;N;80;802;8020-0;NÃO
8020-0/02;8020002;Outras atividades de serviços de segurança;N;80;802;8020-0;NÃO
8030-7/00;8030700;Atividades de investigação particular;N;80;803;8030-7;NÃO
8111-7/00;8111700;Serviços combinados para apoio a edifícios, exceto condomínios prediais;N;81;811;8111-7;NÃO
8112-5/00;8112500;Condomínios prediais;N;81;811;8112-5;NÃO
8121-4/00;8121400;Limpeza em prédios e em domicílios;N;81;812;8121-4;NÃO
8122-2/00;8122200;Imunização e controle de pragas urbanas;N;81;812;8122-2;NÃO
8129-0/00;8129000;Atividades de limpeza não especificadas anteriormente;N;81;812;8129-0;NÃO
8130-3/00;8130300;Atividades paisagísticas;N;81;813;8130-3;NÃO
8211-3/00;8211300;Serviços combinados de escritório e apoio administrativo;N;82;821;8211-3;NÃO
01/09/8219;8219901;Fotocópias;N;82;821;8219-9;NÃO
8219-9/99;8219999;Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente;N;82;821;8219-9;NÃO
8220-2/00;8220200;Atividades de teleatendimento;N;82;822;8220-2;NÃO
8230-0/01;8230001;Serviços de organização de feiras, congressos, exposições e festas;N;82;823;8230-0;SIM
8230-0/02;8230002;Casas de festas e eventos;N;82;823;8230-0;NÃO
8291-1/00;8291100;Atividades de cobrança e informações cadastrais;N;82;829;8291-1;NÃO
8292-0/00;8292000;Envasamento e empacotamento sob contrato;N;82;829;8292-0;NÃO
01/07/8299;8299701;Medição de consumo de energia elétrica, gás e água;N;82;829;8299-7;NÃO
02/07/8299;8299702;Emissão de vales-alimentação, vales-transporte e similares;N;82;829;8299-7;NÃO
03/07/8299;8299703;Serviços de gravação de carimbos, exceto confecção;N;82;829;8299-7;NÃO
04/07/8299;8299704;Leiloeiros independentes;N;82;829;8299-7;NÃO
05/07/8299;8299705;Serviços de levantamento de fundos sob contrato;N;82;829;8299-7;NÃO
06/07/8299;8299706;Casas lotéricas;N;82;829;8299-7;NÃO
07/07/8299;8299707;Salas de acesso à Internet;N;82;829;8299-7;NÃO
8299-7/99;8299799;Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente;N;82;829;8299-7;NÃO
8411-6/00;8411600;Administração pública em geral;O;84;841;8411-6;NÃO
8412-4/00;8412400;Regulação das atividades de saúde, educação, serviços culturais e outros serviços sociais;O;84;841;8412-4;NÃO
8413-2/00;8413200;Regulação das atividades econômicas;O;84;841;8413-2;NÃO
8421-3/00;8421300;Relações exteriores;O;84;842;8421-3;NÃO
8422-1/00;8422100;Defesa;O;84;842;8422-1;NÃO
8423-0/00;8423000;Justiça;O;84;842;8423-0;NÃO
8424-8/00;8424800;Segurança e ordem pública;O;84;842;8424-8;NÃO
8425-6/00;8425600;Defesa Civil;O;84;842;8425-6;NÃO
8430-2/00;8430200;Seguridade social obrigatória;O;84;843;8430-2;NÃO
8511-2/00;8511200;Educação infantil - creche;P;85;851;8511-2;NÃO
8512-1/00;8512100;Educação infantil - pré-escola;P;85;851;8512-1;NÃO
8513-9/00;8513900;Ensino fundamental;P;85;851;8513-9;NÃO
8520-1/00;8520100;Ensino médio;P;85;852;8520-1;NÃO
8531-7/00;8531700;Educação superior - graduação;P;85;853;8531-7;NÃO
8532-5/00;8532500;Educação superior - graduação e pós-graduação;P;85;853;8532-5;NÃO
8533-3/00;8533300;Educação superior - pós-graduação e extensão;P;85;853;8533-3;NÃO
8541-4/00;8541400;Educação profissional de nível técnico;P;85;854;8541-4;NÃO
8542-2/00;8542200;Educação profissional de nível tecnológico;P;85;854;8542-2;NÃO
01/03/8550;8550301;Administração de caixas escolares;P;85;855;8550-3;NÃO
02/03/8550;8550302;Atividades de apoio à educação, exceto caixas escolares;P;85;855;8550-3;NÃO
8591-1/00;8591100;Ensino de esportes;P;85;859;8591-1;SIM
01/09/8592;8592901;Ensino de dança;P;85;859;8592-9;NÃO
02/09/8592;8592902;Ensino de artes cênicas, exceto dança;P;85;859;8592-9;NÃO
03/09/8592;8592903;Ensino de música;P;85;859;8592-9;NÃO
8592-9/99;8592999;Ensino de arte e cultura não especificado anteriormente;P;85;859;8592-9;NÃO
8593-7/00;8593700;Ensino de idiomas;P;85;859;8593-7;NÃO
01/06/8599;8599601;Formação de condutores;P;85;859;8599-6;NÃO
02/06/8599;8599602;Cursos de pilotagem;P;85;859;8599-6;NÃO
03/06/8599;8599603;Treinamento em informática;P;85;859;8599-6;NÃO
04/06/8599;8599604;Treinamento em desenvolvimento profissional e gerencial;P;85;859;8599-6;NÃO
05/06/8599;8599605;Cursos preparatórios para concursos;P;85;859;8599-6;NÃO
8599-6/99;8599699;Outras atividades de ensino não especificadas anteriormente;P;85;859;8599-6;NÃO
01/01/8610;8610101;Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências;Q;86;861;8610-1;NÃO
02/01/8610;8610102;Atividades de atendimento em pronto-socorro e unidades hospitalares para atendimento a urgências;Q;86;861;8610-1;NÃO
01/06/8621;8621601;UTI móvel;Q;86;862;8621-6;NÃO
02/06/8621;8621602;Serviços móveis de atendimento a urgências, exceto por UTI móvel;Q;86;862;8621-6;NÃO
8622-4/00;8622400;Serviços de remoção de pacientes, exceto os serviços móveis de atendimento a urgências;Q;86;862;8622-4;NÃO
01/05/8630;8630501;Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos;Q;86;863;8630-5;NÃO
02/05/8630;8630502;Atividade médica ambulatorial com recursos para realização de exames complementares;Q;86;863;8630-5;NÃO
03/05/8630;8630503;Atividade médica ambulatorial restrita a consultas;Q;86;863;8630-5;NÃO
04/05/8630;8630504;Atividade odontológica;Q;86;863;8630-5;NÃO
06/05/8630;8630506;Serviços de vacinação e imunização humana;Q;86;863;8630-5;NÃO
07/05/8630;8630507;Atividades de reprodução humana assistida;Q;86;863;8630-5;NÃO
8630-5/99;8630599;Atividades de atenção ambulatorial não especificadas anteriormente;Q;86;863;8630-5;NÃO
01/02/8640;8640201;Laboratórios de anatomia patológica e citológica;Q;86;864;8640-2;NÃO
02/02/8640;8640202;Laboratórios clínicos;Q;86;864;8640-2;NÃO
03/02/8640;8640203;Serviços de diálise e nefrologia;Q;86;864;8640-2;NÃO
04/02/8640;8640204;Serviços de tomografia;Q;86;864;8640-2;NÃO
05/02/8640;8640205;Serviços de diagnóstico por imagem com uso de radiação ionizante, exceto tomografia;Q;86;864;8640-2;NÃO
06/02/8640;8640206;Serviços de ressonância magnética;Q;86;864;8640-2;NÃO
07/02/8640;8640207;Serviços de diagnóstico por imagem sem uso de radiação ionizante, exceto ressonância magnética;Q;86;864;8640-2;NÃO
08/02/8640;8640208;Serviços de diagnóstico por registro gráfico - ECG, EEG e outros exames análogos;Q;86;864;8640-2;NÃO
09/02/8640;8640209;Serviços de diagnóstico por métodos ópticos - endoscopia e outros exames análogos;Q;86;864;8640-2;NÃO
10/02/8640;8640210;Serviços de quimioterapia;Q;86;864;8640-2;NÃO
11/02/8640;8640211;Serviços de radioterapia;Q;86;864;8640-2;NÃO
12/02/8640;8640212;Serviços de hemoterapia;Q;86;864;8640-2;NÃO
13/02/8640;8640213;Serviços de litotripsia;Q;86;864;8640-2;NÃO
14/02/8640;8640214;Serviços de bancos de células e tecidos humanos;Q;86;864;8640-2;NÃO
8640-2/99;8640299;Atividades de serviços de complementação diagnóstica e terapêutica não especificadas anteriormente;Q;86;864;8640-2;NÃO
8650-0/01;8650001;Atividades de enfermagem;Q;86;865;8650-0;NÃO
8650-0/02;8650002;Atividades de profissionais da nutrição;Q;86;865;8650-0;NÃO
8650-0/03;8650003;Atividades de psicologia e psicanálise;Q;86;865;8650-0;NÃO
8650-0/04;8650004;Atividades de fisioterapia;Q;86;865;8650-0;NÃO
8650-0/05;8650005;Atividades de terapia ocupacional;Q;86;865;8650-0;NÃO
8650-0/06;8650006;Atividades de fonoaudiologia;Q;86;865;8650-0;NÃO
8650-0/07;8650007;Atividades de terapia de nutrição enteral e parenteral;Q;86;865;8650-0;NÃO
8650-0/99;8650099;Atividades de profissionais da área de saúde não especificadas anteriormente;Q;86;865;8650-0;NÃO
8660-7/00;8660700;Atividades de apoio à gestão de saúde;Q;86;866;8660-7;NÃO
01/09/8690;8690901;Atividades de práticas integrativas e complementares em saúde humana;Q;86;869;8690-9;NÃO
02/09/8690;8690902;Atividades de bancos de leite humano;Q;86;869;8690-9;NÃO
03/09/8690;8690903;Atividades de acupuntura;Q;86;869;8690-9;NÃO
04/09/8690;8690904;Atividades de podologia;Q;86;869;8690-9;NÃO
8690-9/99;8690999;Outras atividades de atenção à saúde humana não especificadas anteriormente;Q;86;869;8690-9;NÃO
01/05/8711;8711501;Clínicas e residências geriátricas;Q;87;871;8711-5;NÃO
02/05/8711;8711502;Instituições de longa permanência para idosos;Q;87;871;8711-5;NÃO
03/05/8711;8711503;Atividades de assistência a deficientes físicos, imunodeprimidos e convalescentes;Q;87;871;8711-5;NÃO
04/05/8711;8711504;Centros de apoio a pacientes com câncer e com AIDS;Q;87;871;8711-5;NÃO
05/05/8711;8711505;Condomínios residenciais para idosos;Q;87;871;8711-5;NÃO
8712-3/00;8712300;Atividades de fornecimento de infraestrutura de apoio e assistência a paciente no domicílio;Q;87;871;8712-3;NÃO
01/04/8720;8720401;Atividades de centros de assistência psicossocial;Q;87;872;8720-4;NÃO
8720-4/99;8720499;Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química e grupos similares não especificadas anteriormente;Q;87;872;8720-4;NÃO
01/01/8730;8730101;Orfanatos;Q;87;873;8730-1;NÃO
02/01/8730;8730102;Albergues assistenciais;Q;87;873;8730-1;NÃO
8730-1/99;8730199;Atividades de assistência social prestadas em residências coletivas e particulares não especificadas anteriormente;Q;87;873;8730-1;NÃO
8800-6/00;8800600;Serviços de assistência social sem alojamento;Q;88;880;8800-6;NÃO
01/09/9001;9001901;Produção teatral;R;90;900;9001-9;NÃO
02/09/9001;9001902;Produção musical;R;90;900;9001-9;NÃO
03/09/9001;9001903;Produção de espetáculos de dança;R;90;900;9001-9;NÃO
04/09/9001;9001904;Produção de espetáculos circenses, de marionetes e similares;R;90;900;9001-9;NÃO
05/09/9001;9001905;Produção de espetáculos de rodeios, vaquejadas e similares;R;90;900;9001-9;NÃO
06/09/9001;9001906;Atividades de sonorização e de iluminação;R;90;900;9001-9;NÃO
9001-9/99;9001999;Artes cênicas, espetáculos e atividades complementares não especificados anteriormente;R;90;900;9001-9;NÃO
01/07/9002;9002701;"Atividades de artistas plásticos, jornalistas independentes e
escritores";R;90;900;9002-7;NÃO
02/07/9002;9002702;Restauração de obras de arte;R;90;900;9002-7;NÃO
9003-5/00;9003500;Gestão de espaços para artes cênicas, espetáculos e outras atividades artísticas;R;90;900;9003-5;NÃO
9101-5/00;9101500;Atividades de bibliotecas e arquivos;R;91;910;9101-5;NÃO
01/03/9102;9102301;Atividades de museus e de exploração de lugares e prédios históricos e atrações similares;R;91;910;9102-3;NÃO
02/03/9102;9102302;Restauração e conservação de lugares e prédios históricos;R;91;910;9102-3;NÃO
9103-1/00;9103100;Atividades de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental;R;91;910;9103-1;NÃO
01/03/9200;9200301;Casas de bingo;R;92;920;9200-3;NÃO
02/03/9200;9200302;Exploração de apostas em corridas de cavalos;R;92;920;9200-3;NÃO
9200-3/99;9200399;Exploração de jogos de azar e apostas não especificados anteriormente;R;92;920;9200-3;NÃO
9311-5/00;9311500;Gestão de instalações de esportes;R;93;931;9311-5;NÃO
9312-3/00;9312300;Clubes sociais, esportivos e similares;R;93;931;9312-3;SIM
9313-1/00;9313100;Atividades de condicionamento físico;R;93;931;9313-1;NÃO
01/01/9319;9319101;Produção e promoção de eventos esportivos;R;93;931;9319-1;SIM
9319-1/99;9319199;Outras atividades esportivas não especificadas anteriormente;R;93;931;9319-1;NÃO
9321-2/00;9321200;Parques de diversão e parques temáticos;R;93;932;9321-2;NÃO
01/08/9329;9329801;Discotecas, danceterias, salões de dança e similares;R;93;932;9329-8;NÃO
02/08/9329;9329802;Exploração de boliches;R;93;932;9329-8;NÃO
03/08/9329;9329803;Exploração de jogos de sinuca, bilhar e similares;R;93;932;9329-8;NÃO
04/08/9329;9329804;Exploração de jogos eletrônicos recreativos;R;93;932;9329-8;NÃO
9329-8/99;9329899;Outras atividades de recreação e lazer não especificadas anteriormente;R;93;932;9329-8;NÃO
9411-1/00;9411100;Atividades de organizações associativas patronais e empresariais;S;94;941;9411-1;NÃO
9412-0/01;9412001;Atividades de fiscalização profissional;S;94;941;9412-0;NÃO
9412-0/99;9412099;Outras atividades associativas profissionais;S;94;941;9412-0;NÃO
9420-1/00;9420100;Atividades de organizações sindicais;S;94;942;9420-1;NÃO
9430-8/00;9430800;Atividades de associações de defesa de direitos sociais;S;94;943;9430-8;NÃO
9491-0/00;9491000;Atividades de organizações religiosas ou filosóficas;S;94;949;9491-0;NÃO
9492-8/00;9492800;Atividades de organizações políticas;S;94;949;9492-8;NÃO
9493-6/00;9493600;Atividades de organizações associativas ligadas à cultura e à arte;S;94;949;9493-6;NÃO
9499-5/00;9499500;Atividades associativas não especificadas anteriormente;S;94;949;9499-5;NÃO
9511-8/00;9511800;Reparação e manutenção de computadores e de equipamentos periféricos;S;95;951;9511-8;NÃO
9512-6/00;9512600;Reparação e manutenção de equipamentos de comunicação;S;95;951;9512-6;NÃO
9521-5/00;9521500;Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico;S;95;952;9521-5;NÃO
01/01/9529;9529101;Reparação de calçados, bolsas e artigos de viagem;S;95;952;9529-1;NÃO
02/01/9529;9529102;Chaveiros;S;95;952;9529-1;NÃO
03/01/9529;9529103;Reparação de relógios;S;95;952;9529-1;NÃO
04/01/9529;9529104;Reparação de bicicletas, triciclos e outros veículos não motorizados;S;95;952;9529-1;NÃO
05/01/9529;9529105;Reparação de artigos do mobiliário;S;95;952;9529-1;NÃO
06/01/9529;9529106;Reparação de jóias;S;95;952;9529-1;NÃO
9529-1/99;9529199;Reparação e manutenção de outros objetos e equipamentos pessoais e domésticos não especificados anteriormente;S;95;952;9529-1;NÃO
01/07/9601;9601701;Lavanderias;S;96;960;9601-7;NÃO
02/07/9601;9601702;Tinturarias;S;96;960;9601-7;NÃO
03/07/9601;9601703;Toalheiros;S;96;960;9601-7;NÃO
01/05/9602;9602501;Cabeleireiros, manicure e pedicure;S;96;960;9602-5;NÃO
02/05/9602;9602502;Atividades de estética e outros serviços de cuidados com a beleza;S;96;960;9602-5;NÃO
01/03/9603;9603301;Gestão e manutenção de cemitérios;S;96;960;9603-3;NÃO
02/03/9603;9603302;Serviços de cremação;S;96;960;9603-3;NÃO
03/03/9603;9603303;Serviços de sepultamento;S;96;960;9603-3;NÃO
04/03/9603;9603304;Serviços de funerárias;S;96;960;9603-3;NÃO
05/03/9603;9603305;Serviços de somatoconservação;S;96;960;9603-3;NÃO
9603-3/99;9603399;Atividades funerárias e serviços relacionados não especificados anteriormente;S;96;960;9603-3;NÃO
02/02/9609;9609202;Agências matrimoniais;S;96;960;9609-2;NÃO
04/02/9609;9609204;Exploração de máquinas de serviços pessoais acionadas por moeda;S;96;960;9609-2;NÃO
05/02/9609;9609205;Atividades de sauna e banhos;S;96;960;9609-2;NÃO
06/02/9609;9609206;Serviços de tatuagem e colocação de piercing;S;96;960;9609-2;NÃO
07/02/9609;9609207;Alojamento de animais domésticos;S;96;960;9609-2;NÃO
08/02/9609;9609208;Higiene e embelezamento de animais domésticos;S;96;960;9609-2;NÃO
9609-2/99;9609299;Outras atividades de serviços pessoais não especificadas anteriormente;S;96;960;9609-2;NÃO
9700-5/00;9700500;Serviços domésticos;T;97;970;9700-5;NÃO
